7814	I have spent 4 years working as a Certified Public Accountant. Most of the role rests on Deductive Reasoning, Inductive Reasoning, Judgment and Decision Making and Administration and Management. Studied engineering, a bachelor's degree. Also holds a national professional licence. Currently working in North Chungcheong.
7815	Educational background: a high school diploma in natural sciences. Working as a Water and Wastewater Treatment Plant Operator for 6 years. Most of the role rests on Engineering and Technology, Chemistry, Operation and Control and Transportation. Based in Incheon.
7816	Working as a Care Worker and Nursing Assistant for 2 years. Colleagues point to Memorization, Medicine and Dentistry and Service Orientation as my strengths. A high school diploma in natural sciences. Also holds a national professional licence.
7817	I have spent 8 years working as a Tourism Service Attendant. Strongest areas are History and Archeology, Social Perceptiveness, English Language and Sales and Marketing. A bachelor's degree in social sciences.
7818	I have spent 7 years working as a Lighting Technician. Core competencies: Fine Arts and Installation. A bachelor's degree in arts and physical education. Based in Seoul.
7819	I have spent 12 years working as a Coast Guard Officer. Colleagues point to Control Precision and Social Perceptiveness as my strengths. A bachelor's degree in social sciences. Located in Seoul and open to nearby roles.
7820	Educational background: a doctoral degree in engineering. Robotics Engineer. Mid-level practitioner, 5 years in role. Strongest areas are Inductive Reasoning, Management of Material Resources and Technology Analysis. Located in South Chungcheong and open to nearby roles.
7821	Holds a bachelor's degree in engineering. Railway Track Installer and Maintainer based in Seoul, 2 years in the field. Colleagues point to Equipment Selection and Troubleshooting as my strengths. A craftsman certificate on record.
7822	I have spent under a year working as a Fashion Accessories Designer. Strongest areas are Design, Fine Arts, Originality and Production and Processing. Studied arts and physical education, a bachelor's degree. Certified with a Professional Engineer licence.
7823	Experienced Public Administration Specialist with 11 years of experience. Strongest areas are Selective Attention and Social Perceptiveness. A bachelor's degree in social sciences. Based in Incheon.
7824	7 years of hands-on work as a Medical Specialist. Strongest areas are Memorization, Persuasion, Deductive Reasoning and Complex Problem Solving. Holds a master's degree in health sciences.
7825	Working as a Kimchi and Side Dish Maker for 6 years. Day-to-day work draws on Visual Acuity, Food Production and Physical Strength. A high school diploma in humanities. Based in North Chungcheong.
7826	2 years of hands-on work as a Social Worker. Core competencies: Negotiation and Persuasion. Studied social sciences, a bachelor's degree. Based in Seoul.
7827	A bachelor's degree in health sciences. Working as a Registered Nurse for 7 years. Colleagues point to Biology and Therapy and Counseling as my strengths. Also holds a national professional licence. Located in Seoul and open to nearby roles.
7828	I have spent 3 years working as a Care Worker and Nursing Assistant. Most of the role rests on Coordination, Medicine and Dentistry and Flexibility and Balance. A high school diploma in humanities. A national professional licence on record. Currently working in Gwangju.
7829	Working as a Metalworking Machine Operator for 2 years. Day-to-day work draws on Operation and Control, Mechanical, Flexibility and Balance and Equipment Selection. A high school diploma in engineering.
7830	Holds a high school diploma in humanities. 9 years of hands-on work as a Equipment Rental Clerk. Day-to-day work draws on Service Orientation, Sales and Marketing and Customer and Personal Service. Currently working in Busan.
7831	5 years of hands-on work as a Clay Products Machine Operator. Comfortable with Control Precision, Management of Material Resources and Finger Dexterity. Educational background: an associate degree in arts and physical education. Located in Seoul and open to nearby roles.
7832	Marine and Air Transport Clerk. Mid-level practitioner, 5 years in role. Strongest areas are Transportation, Time Management, Reading Comprehension and Programming. A bachelor's degree in social sciences. Also holds a national professional licence. Located in Daegu and open to nearby roles.
7833	Experienced Baker and Pastry Chef with 8 years of experience. Colleagues point to Production and Processing and Food Production as my strengths. A bachelor's degree in natural sciences. A craftsman certificate on record.
7834	Textile Manufacturing Machine Operator based in Gyeonggi, 7 years in the field. Most of the role rests on Production and Processing, Operation and Control and Mechanical. An associate degree in engineering.
7835	Working as a Game Graphics Designer for 4 years. Day-to-day work draws on Fine Arts, Design and Originality. A bachelor's degree in arts and physical education. A craftsman certificate on record. Based in Daegu.
7836	Holds a high school diploma in health sciences. I have spent 4 years working as a Care Worker and Nursing Assistant. Most of the role rests on Coordination and Physical Strength. Currently working in Seoul.
7837	I have spent 5 years working as a Data Analyst. Comfortable with Technology Design, Technology Analysis and Programming. A master's degree in social sciences. Also holds an Engineer-grade national certificate. Based in North Chungcheong.
7838	Early-career Translator with 2 years of experience. Strongest areas are Writing and Native Language. Educational background: a master's degree in humanities. Located in Gyeonggi and open to nearby roles.
7839	Data Analyst. Mid-level practitioner, 6 years in role. Most of the role rests on Technology Analysis and Inductive Reasoning. Educational background: a master's degree in social sciences. Certified with an Engineer-grade national certificate. Based in Gyeonggi.
7840	An associate degree in social sciences. Working as a Food Service Manager for 1 year. Most of the role rests on Management of Personnel Resources, Management of Material Resources and Customer and Personal Service. Located in Seoul and open to nearby roles.
7841	Educational background: a high school diploma in engineering. Landscape Gardener based in South Gyeongsang, under a year in the field. Comfortable with Physical Strength, Transportation and Installation.
